"Name","Account Category","Billing City","Billing State","Billing Postal Code","Date Subscribed","ID","Config ID","Subscription Status","Subscription Opportunity","Subscription Fee","Twitter"
"Thrifty Way Health Mart Pharmacy","Affiliate","Leesville","LA","71446","","78c03c18-6cc6-5328-c572-51d1c962689c","","","","","Yes"
"Pioneer Health Compounding Pharmacy","Affiliate","Vernon","CT","06066","","1a7a4317-4172-2631-ca61-52741dcb0e45","","","Compounding+ Monthly","","Yes"
"The Medicine Shoppe 0461","Affiliate","Rapid City","SD","57701","","5e42b78f-d249-691c-1e4e-546520245322","","","","","Yes"
"Madison Pharmacy (DO NOT CALL)","Affiliate","Madison","NJ","07940","04/29/2014","f2b30a65-2ffd-8ca7-b3b9-51cddd491166","9733770075","","","","Yes"
"Medicine Mart Pharmacy","Affiliate","GAFFNEY","SC","29340","","bdd821c4-bd4f-ade4-7c99-52122132c2d8","","","","","Yes"
"Waterfront Pharmacy","Affiliate","Stockton","CA","95202","09/25/2015","b71e34c7-94bf-cee4-7021-5359769bd476","2094637777","","Premier Monthly","","No"
"Lovell Pharmacy","Affiliate","Delta","UT","84624","08/18/2015","3d60b424-289a-6694-aab9-5359747507ee","4358645122","","Mobile (Monthly)","","No"
"The Saban Free Clinic","Affiliate","","","","","ac058349-a6de-7111-f8c9-5085c7f09475","","","","","Yes"
"Hughes Pharmacy","Affiliate","Iowa Park","TX","76367-2805","","720ff0d7-5823-9c62-1f9e-51f7ea7fe320","","","Pro Monthly","","Yes"
"Scallan's Pharmacy","Affiliate","Plaucheville","LA","71362","","1a9c0dbf-ac44-507e-cf3f-52a9f362fc43","","","Platinum Monthly","","No"
"The Medicine Shoppe #1837 Fairview Heights","Affiliate","Fairview Heights","IL","62208","","1c373a7a-bdb4-bcfa-c20b-53078b1f0a2b","","","","","No"
"Stat Script Specialty","Affiliate","Huntington Station","NY","11746","","933f7350-14ed-5964-c53b-527d1616ec9c","","","","","No"
"Thrifty White Pharmacy-Clear Lake","Affiliate","Clear Lake","IA","50428-1815","","5a80451b-9037-f001-6415-522f7b73e7d2","","","","","No"
"SuiteRx","Partner","","","","","245d3609-ce19-f397-aa98-5249a4208cd1","","","Pro Monthly","","No"
"Med-Fast - Bethel Park (child)","Affiliate","Bethel Park","PA","15102","","9172018b-2acb-8a66-9edf-51db316b89ff","","","","","No"
"Brossart Pharmacy, Compounding & Medical Equipment","Affiliate","Cleves","OH","45002","","643ea273-ebfe-4f75-c519-52337cd47b98","","","","","Yes"
"Medicap Pharmacy #8075 Council Bluffs","Affiliate","Council Bluffs","IA","51501","","cdb98192-7b20-cb45-98e6-53078bd00656","","","","","No"
"Bayshore Pharmacy","Affiliate","Atlantic Highlands","NJ","07716","","12d8c4b7-16be-9d58-ccf7-535975158b2e","","","","","No"
"Living Well Specialty Pharmacy","Affiliate","Houston,","TX","77070","08/03/2015","8d0bbf5c-b987-40ac-fbb8-5547d049e9cc","8327562930","","Premier Monthly","","No"
"Omega Pharmacy","Affiliate","Covina","CA","91723-1973","","8d7f4066-6097-3352-9d1c-5316072d45c4","","","","","No"
"Physicians' Building Pharmacy","Affiliate","Sacramento","CA","95816","","adbd007e-440b-8ff8-c2f3-51d2d8088c44","","","Platinum Monthly","","Yes"
"Tabor City Medicine Mart Inc - Do not call (Child)","Affiliate","Tabor City","NC","28463","10/14/2015","4ff47650-6f99-a656-fa62-5359753d5ac2","","","","","No"
"Peckman Pharmacy","Affiliate","Jersey City","NJ","07305","","50ffc045-bdd5-692e-8c38-52b8870f3edf","","","","","No"
"Centennial Pharmacy Queen Village","Affiliate","Philadelphia","PA","19147","","db201c5a-5fa2-ea89-5bd5-52b887346ee0","2673245347","","","","No"
"A&M Pharmacy","Affiliate","Detroit","MI","48202","","46c488ae-813a-6ecf-903a-522e143a2b04","","","","","Yes"
"DeForest Hometown Pharmacy","Affiliate","DeForest","WI","53532","","a13169e9-b9ae-77be-e56d-51dc428caae0","","","","","Yes"
"Poret's Thrifty Way Pharmacy","Affiliate","Cottonport","LA","71327","","a3dafbb7-3bfc-b2a3-1c6b-52a9f3ce62bc","3188762104","","","","Yes"
"Medical Arts Rexall Pharmacy","Affiliate","Anaheim","CA","92801","","7b885efe-bda8-d1c5-1ad5-51f7ea29cb35","","","Mobile (Monthly)","","Yes"
"SD Relational Wellness","Affiliate","","","","","e8b011c6-1339-e295-3453-508ae6e72f30","","","","","No"
"Drs. Morisy & Wood, PLC","Member","","","","","6955a79c-5334-b64e-d1dd-516313466e53","","","","","No"
"The Robbins Pharmacy","Affiliate","Ewing","NJ","08638","","17048b54-3554-498b-c931-5216370417a5","","","","","Yes"
"Bedard Medical Supply","Affiliate","Auburn","ME","04210","","187bf6e3-223b-396a-74e0-5345bd3079c0","","","","","No"
"Miller's Pharmacy","Affiliate","Covington","TN","38019","","653db8f8-b3fd-7c3b-551b-553e4a6f3a8e","","","","","No"
"Payless Drugs - Springville","Affiliate","Springville","AL","35146","","55e902c5-30ab-dbc1-879b-51cb4d33db39","","","","","Yes"
"Fort Myers Prescription Shop (parent)","Affiliate","Ft Myers","FL","339018093","","762f2d27-32fa-0de0-fd48-5359787eb6d3","","","Platinum Monthly","","No"
"Chisago Drug","Affiliate","Chisago City","MN","55013-0603","","48adac67-0555-8aca-ec69-53078bccb035","","","","","No"
"Stone's Pharmacy","Affiliate","Jonesboro","AR","72401-3142","10/08/2015","ef490eb0-a322-6144-77fc-557b0532c49b","8709355538","","","","No"
"The Medicine Shoppe - Ridgway","Affiliate","Ridgway","IL","62979","","8468971f-ce07-4a08-60a9-52276e5a22bc","","","","","No"
"Apothecare Pharmacy Vine Grove","Affiliate","VINE GROVE","KY","40175","","460460c7-e710-5545-ebab-520e8df2555b","","","","","Yes"
"Pearson Drugs #7","Affiliate","Lecompte","LA","71346","","bfaa1fa0-e0e1-8962-b451-52a9f375c4c1","","","","","No"
"Clark's Rx ? Huber Heights","Affiliate","Huber Heights","OH","45424","","f222278d-1709-8911-658e-524da0ad635f","","","","","No"
"Marinellis Village Pharmacy","Affiliate","Elmsford","NY","10523","","69ce4709-d5ab-7a5f-1ef5-524ae9d68561","","","Pro Monthly","","Yes"
"Long Term Care Pharmacy","Affiliate","Lake City","FL","32055","","5c46bd9d-31ee-0295-ca89-51e6b407f436","","","","","No"
"Paducah Pharmacy","Affiliate","Paducah","KY","42003","","96a25a0a-a0b2-ea95-efbb-523a0fc723a1","","","Prime Free NCPA Member Benefit","","Yes"
"Donohoo Pharmacy","Affiliate","Georgetown","OH","45121","","ee663300-5cfb-3c60-fcf7-535974d0db97","","","Prime Free NCPA Member Benefit","","Yes"
"Hershey Pharmacy","Affiliate","Hershey","PA","17033","","329bb00e-cc83-a4a3-0920-52614df7e03d","","","","","No"
"Soileau's Pharmacy","Affiliate","New Iberia","LA","70560","","a90a7fc6-fc26-9237-d0f8-52a9f3ef7824","3373656721","","Mobile (Monthly)","","No"
"Seat Pleasant Care Pharmacy","Affiliate","Washington","DC","20019","04/13/2015","2f2a8439-c9da-d397-2aed-527d16deaa8a","2023963400","","Pro Monthly","","Yes"
"Airport Pharmacy","Affiliate","West Columbia","SC","29170","07/08/2015","6471b043-9af9-db71-d739-535975fd50f5","8037559600","","Prime Free NCPA Member Benefit","","Yes"
"Brentwood Plaza Pharmacy","Affiliate","Los Angeles","CA","90049","","8b1a3eb7-dba7-304e-63e6-535974ce948b","3108201496","","Website Only Yearly","","Yes"
"Opera House Pharmacy","Affiliate","LaJunta","CO","81050","","513e9af2-bb00-ab30-9dc7-535eb244b08f","","","Pro Monthly","","No"
"Barber's Pharmacy","Affiliate","Blackshear","GA","31516-1309","10/12/2015","e247f650-02c3-5f2e-97d5-557b06c96454","9124494444","","Premier Monthly","","No"
"Austin Counseling & Evaluation","Affiliate","Austin","TX","78759","","2f436833-d144-5a90-e624-4fe49cfa6c21","","","","","Yes"
"Llewellyn's Pharmacy & Medical Supply Company","Affiliate","Avoca","PA","18641","","aa497c4c-bd87-e8e9-87be-52b887727bf2","","","","","No"
"Mallat's Pharmacy & Costumes - Homecare","Affiliate","Madison","WI","53713","","d9a28ed7-1231-dc10-e426-5227688bc037","","","Prime Free NCPA Member Benefit","","No"
"Reading Discount Pharmacy","Affiliate","Reading","PA","19601","","583b51ff-38cc-45d7-7a23-52b887665299","","","","","No"
"Flatirons Family Pharmacy","Affiliate","Longmont","CO","80501","04/18/2014","39e62a79-9b71-3e89-e6a7-53552ff803b4","3038273480","","","","Yes"
"Doc's Drugs Gilman (child)","Affiliate","Gilman","IL","60938","","c98ec30f-68bf-9198-5aac-524f1029e13e","","","","","No"
"Thrifty White Pharmacy-Cold Spring","Affiliate","Cold Spring","MN","56320-2324","","78dc4c38-152e-3273-b4bc-522f7b339a5c","","","","","No"
"Anderson Drug Store","Affiliate","Chillicothe","OH","45601","","306b178a-3f2b-7c6d-fd52-53078b68aada","","","","","No"
"Micro Merchant Systems (PrimeRx)","Partner","","","","","b48f0ca6-597f-a9ef-abfa-5249e0252576","","","","","No"
"Beacon Prescriptions - Bristol (Collins Road)","Affiliate","Bristol","CT","06010","","e453d43a-e3d9-f7cf-708e-5256b19c9c30","","","","","No"
"Avenue Pharmacy","Affiliate","Dayton","KY","41074","","4ac9ab1a-fc74-ead0-5a1d-5359756d0f82","","","Pro Monthly","","Yes"
"Slavins-Hancock Pharmacy","Affiliate","Stamford","CT","06901","","2c8ab380-5c3c-8681-d527-54dce9654fcd","2033232161","","Pro Monthly","","No"
"Beauregard Drugs","Affiliate","Opelika","AL","36804","07/30/2015","cffe2433-151b-aeb2-a9b6-532a0eb43cdc","3343649993","","Digital Marketing (Base)","","No"
"Bertelli's Pharmacy - Sonora","Affiliate","Sonora","CA","95370","","dbb0ea81-12d9-0575-3348-51ed77087015","","","","","No"
"Eagle Highland Pharmacy","Affiliate","Indianapolis","IN","46254","","80eca031-e7fa-fd85-4f6a-533ecffbbf22","","","Compounding+ Monthly","","No"
"Rockport Pharmacy","Affiliate","Rockport","IN","47635","","d6d50f8d-a5ce-829c-6cb2-51b8a37df54e","","","Pro Monthly","","Yes"
"Accardi Clinical Pharmacy","Affiliate","Orange City","FL","32763-9129","","14d583ed-e8dc-8e23-3081-51f7eaa59425","","","Mobile (Monthly)","","Yes"
"Island View Pharmacy- (Parent)","Affiliate","Syracuse","UT","84075","","8bd8a9f5-ba01-99c0-2dc0-51f7ea18786e","8017737899","","Pro Monthly","","Yes"
"Medicap Pharmacy #8024 Osceola","Affiliate","Osceola","IA","50213","","3629bcbb-dcac-1c1e-31ad-53078b116abf","","","","","No"
"Pyramids Pharmacy","Affiliate","Houston","Texas","77079","","73dde067-356a-71ba-c1af-547dfe650dac","","","Prime Free NCPA Member Benefit","","Yes"
"VIP Pharmacy","Affiliate","Fairless Hills","PA","19030","","20aef2a4-de40-a88a-2ae5-52b3128863e6","","","","","No"
"Wellness Pharmacy","Affiliate","Philadelphia","PA","19121","","c9a4dfbc-7036-d0d4-eeef-52bdc561daab","2158001248","","","","No"
"Pharmacy on 8th","Affiliate","Wellman","IA","52356","04/17/2014","e34f89aa-13f2-fe0e-af7f-51b8962837a3","3196463388","","","","Yes"
"Boyer's Thrift Pharmacy","Affiliate","Breaux Bridge","LA","70517-0000","","66c0857a-1a30-e725-c45d-52a9f3ca9c1c","3372282064","","Platinum Monthly","","No"
"Fast and Friendly Pharmacy - Moore Haven","Affiliate","Moore Haven","FL","33471","","9d841c65-f896-3504-b927-522dd998c8e9","","","Pro Monthly","","No"
"Uptown Drug Golden Valley","Affiliate","Golden Valley","AZ","86413","","366f7369-85e6-d30e-2af2-53597579d580","","","","","No"
"Ronco's Pharmacy","Affiliate","West Lawn","PA","19609","","291ba5ea-1774-fd29-e43e-52166d7c3c9e","","","","","No"
"Payless Express #1 (child)","Affiliate","Decatur","AL","35601","","a4bb0cd7-6749-09a7-0321-55e07f1f774d","","","","","No"
"High Plains Pharmacies Cooperative","Partner","","","","","67670ef0-3bba-69a2-585b-52824cf8b7a9","","","","","No"
"Laurel Main Street Pharmacy","Affiliate","Laurel","MD","20707","","197e3eb6-5786-e087-d517-527d162c3b5e","","","Pro Monthly","","Yes"
"Jamie Kuhlman PHD","Member","Austin","Texas","78746","","9b631fbf-b24e-396d-22b7-52014fea9fe1","","","","","No"
"Deerfield Hometown Pharmacy","Affiliate","Deerfield","WI","53531","","a6ccde83-5891-8f9f-0396-51dc42ee3431","","","","","Yes"
"Pinebrook Pharmacy","Affiliate","Bronx","NY","10452","","d744cf8b-8333-cbaf-98c0-52b88773ad78","","","","","No"
"Bridgeport Pharmacy- CT","Affiliate","Bridgeport","CT","06608","","2bdff405-9479-b275-19bd-5481e23571a6","2033679000","","Pro Monthly","","Yes"
"Boulder Center of Sexual Treatment and Recovery","Affiliate","","","","","e19948b8-3816-3658-a011-51154ccb95f4","","","","","No"
"Day's Miami Heights Pharmacy","Affiliate","Cincinnati","OH","45248-2014","","a57748e5-51b6-47a7-b4c0-5359752fd819","5139414011","","Pro Monthly","","Yes"
"Wannamaker Drug","Affiliate","Cheraw","SC","29520","","adeb4941-e93b-3ff2-2f81-51a7b8ae987a","","","","","Yes"
"Elmwood Pharmacy & Home Medical Equipment","Affiliate","Omaha","NE","68106","","8ca2e0f2-7395-0581-7dac-5359752a68ec","","","Digital Marketing (Base)","","No"
"Rider Pharmacy","Affiliate","FAIRMONT","WV","26554","","e44a5758-4245-018c-a639-525f03bdff33","","","Pro Monthly","","No"
"Broadway Prescription Shop","Affiliate","Cape Girardeau","MO","63701","","26790762-0484-aaab-03ec-5193d1b955df","","","Pro Monthly","","Yes"
"Guy's Ole Brook Pharmacy","Affiliate","Brookhaven,","MS","39601","06/30/2015","9eb04877-e781-517b-98c6-535975f8c2bc","6018336333","","","","No"
"New Hudson Discount Pharmacy","Affiliate","New Hudson","MI","48165","","257ed08e-9ad3-fe91-0caf-535975b23fcd","","","Prime Free NCPA Member Benefit","","Yes"
"San Gabriel Medical Pharmacy","Affiliate","West Covina","CA","91790","","4e5f29e9-4c9b-cd2b-0bcc-535975f86208","","","Prime Free NCPA Member Benefit","","Yes"
"King's Daughters Pharmacy","Affiliate","Temple","TX","76502","07/27/2015","7ff002cb-6d54-1978-c1d7-55b68507c72f","2547781731","","Premier Monthly","","No"
"The Apothecary Shoppe","Affiliate","Salt Lake City","UT","84102","","378e0206-7d2e-1acf-1eb7-535976298906","8015216353","","Platinum Monthly","","No"
"Iva Drug Store","Affiliate","Iva","SC","29655","","d6d66f37-3c96-53bf-d072-52278d9b5657","","","","","Yes"
"Bran New Genesis Counseling","Affiliate","","","","","116f1b67-2b3c-e352-c75f-51154cfed823","","","","","No"
"Ritechoice Pharmacy","Affiliate","Philadelphia","PA","19142","","95a777c6-268a-2b47-9257-52b887bf401c","2157277700","","","","No"
"Swanton Rexall Drug","Affiliate","Swanton","VT","05488","","bef65ba8-e454-ff13-3018-522de901bc49","","","","","Yes"
"Island Family Pharmacy","Affiliate","St. Augustine","FL","32080","","48513ade-cce0-aab9-9aad-5359754bbbd4","","","Pro Monthly","","No"
"Foundation Systems (FSI)","Partner","","","","","32f13080-e563-7448-e007-525306ba5c51","","","","","No"
"Wilshire Le Doux Pharmacy","Affiliate","Beverly Hills","CA","90211","","bce31ca5-f4ad-7942-e24e-517a8f692d12","","","","","Yes"
"Redner's Pharmacy #20","Affiliate","Leesport","PA","19533","","7163e2e9-8678-94f5-0fab-5217816b4d52","","","","","No"
"Lawton Heritage Pharmacy","Affiliate","Lawton","OK","73507","10/21/2015","256ac6de-a959-cd51-2c29-557b032f819a","","","","","No"
"Thrifty White Pharmacy-Warroad","Affiliate","Warroad","MN","56763","","a4e300a6-39c0-1fa7-306e-522f7b94291f","","","","","No"
"Medicine Man Ironwood","Affiliate","Coeur D' Alene","ID","83814","","ac9a46a4-f200-0725-ffd4-52002181da2b","","","","","No"
"Wahoo Pharmacy","Affiliate","Wahoo","NE","68066","","de4e51b7-dcde-e827-c4f4-54c286444636","4024434167","","Pro Monthly","","No"
"Williamsburg Drug Company","Affiliate","Williamsburg","VA","23185","04/17/2015","3ef71a22-4429-b79f-60cf-5342ad3cc986","7572291041","","Premier Monthly","","No"
"Garcia Pharmacy Discount","Affiliate","LAKE WORTH","FL","33460","","16acb736-1b8b-47be-e42d-5249f3a146ff","","","Digital Marketing (Base)","","Yes"
"The Medicine Shoppe Pharmacy Huntsville","Affiliate","Huntsville","AL","35805","08/12/2015","be205d60-67f5-5d31-9003-55cba6443a01","2565361910","","Pro Monthly","","No"
"Pharma Care, LLC","Affiliate","Denver","CO","80247","","c9ba9ec8-5403-c009-b70f-535eb2a49829","","","","","No"
"Hometown Pharmacy","Affiliate","Belle Vernon","PA","15012","","75f8116c-2708-5e58-df88-53fb758bdb9b","7243796000","","Pro Monthly","","Yes"
"Soothe Compounding Pharmacy","Affiliate","Bradenton","FL","34209","","c9c281e8-78e9-033d-f914-526159dcfe5c","","","Pro Monthly","","No"
"Everett's Pharmacy - Sonora","Affiliate","Sonora","Tx","76950","","be98e64a-1209-604c-baf7-52013e024528","","","","","Yes"
"Health Care Pharmacy","Affiliate","Paterson","NJ","07503","","8104aa7b-a9fd-b5c4-7f64-527d16dca46f","","","","","Yes"
"Community Care Pharmacy - Brooklyn","Affiliate","Brooklyn","NY","11224","","22503b37-4440-6773-2286-5310a100d57c","","","","","No"
"Oak Grove Pharmacy","Affiliate","Concord","CA","94518","","68cd0e7c-cc6d-194d-50ef-5556209bc67d","","","","","Yes"
"Autism Speaks","Partner","","","","","ad65647d-7896-7151-61df-50a56d2a9b4c","","","","","No"
"The Pharmacy of Culpeper- (parent)","Affiliate","Culpeper","VA","22701","","c2f5b398-d04a-d9d9-1092-525eada93f30","","","","","Yes"
"Quick Pharmacy","Affiliate","Round Rock","TX","78664","","48e0b572-8622-e857-dcf2-51b20feb024a","","","Prime Free NCPA Member Benefit","","Yes"
"CNS Integrated Behavioral Health","Affiliate","","","","","b9a7ee73-0ef8-07e8-b7ae-51154cba86ff","","","","","No"
"Monument Phamacy","Affiliate","","","","","7e470dee-f37a-e555-38e8-53d167b9601c","","","","","No"
"Chase Pharmacy","Affiliate","Byers","CO","80103","","2440cb98-4007-4181-b120-535eb298958f","","","Platinum Monthly","","No"
"Health Mart Long Term Care - Kaplan","Affiliate","Kaplan","LA","70548-0000","","20d7faf5-39a3-50aa-c6f4-52a9f3efdc9a","","","","","No"
"First Choice Pharmacy Gaylord","Affiliate","Gaylord","MN","55334","","98fefc30-ed24-5fe4-aa64-53078b80b615","","","","","No"
"Med-Fast - Clarion(CHILD)","Affiliate","Clarion","PA","16214","","5f5904b9-083b-abe8-245b-51db34683659","","","","","No"
"Kewaskum Hometown Pharmacy","Affiliate","Kewaskum","Wi","53040","","117dbe5a-509a-8258-eb35-5510945b5ae7","","","Platinum Monthly","","No"
"Thrifty White Pharmacy-Decorah","Affiliate","Decorah","IA","52101","","95d59d57-63e2-a0d6-b424-522f7b0f8b13","","","","","No"
"Cornerstone Pharmacy - Little Rock","Affiliate","Little Rock","AR","72212","","6c30c906-7fa3-bb83-e3f7-526178794c62","5012232224","","Website Only Monthly","","Yes"
"Thrifty White Pharmacy-Wahpeton","Affiliate","Wahpeton","ND","58075","","d0c73316-5c72-702f-086f-522f7b51161a","","","","","No"
"Gashland Pharmacy","Affiliate","Kansas City","MO","64155-2262","","1b7816f0-450c-bac7-b72c-53fb793075ae","","","Pro Monthly","","Yes"
"Capital Pharmacy and Medical Equipment","Affiliate","FRANKFORT","KY","40601","04/21/2015","946e84db-4ea1-63c1-e246-520e995ea478","5022232827","","Pro Monthly","","Yes"
"City Rx Pharmacy","Affiliate","Rego Park","NY","11374","07/20/2015","9948b5db-bf34-c1b1-50ac-5359756a165a","7184594880","","Premier Monthly","","No"
"Glen Echo Care Pharmacy","Affiliate","Bethesda","MD","20816","","b1aa5fcb-224b-cc44-606c-527d16260f5d","","","","","Yes"
"Wilcox Pharmacy","Affiliate","Rutland","VT","05701","09/02/2015","5f705858-dd34-9458-3473-557b046a55ec","8027741994","","","","No"
"Cashway Pharmacy Of Youngsville","Affiliate","Youngsville","LA","70592","","59ddf55c-9d96-7f17-bbfa-535975b95a41","","","","","No"
"Health Priorities, Inc.","Affiliate","Sikeston","MO","63801","","e8b6d48f-1254-2710-26e2-525c2ad6b104","","","","","Yes"
"The Medicine Center","Affiliate","Lindenhurst","NY","11757-5951","06/03/2015","4bacee5c-fe95-1550-11f4-530bb32e5867","6319579723","","Platinum Monthly","","No"
"Farmacia Domenech","Affiliate","Aguada","","00602","","bbad785a-67be-abd0-a738-526188ede8ee","","","","","No"
"Wheeler's Custom Compounding","Affiliate","Lexington","KY","40502","","a85633fb-1e46-91d9-c7d9-540f4eb7050c","","","Compounding+ Monthly","","Yes"
"Medicine Shoppe #0437","Affiliate","Colorado Springs","CO","80909","","87457849-6ffe-12d5-4dcf-535eb21d50bb","7196303154","","Pro Monthly","","Yes"
"Home Towne Pharmacy- Trenton, NJ","Affiliate","Trenton","NJ","08611","","17833640-7721-9693-2268-52b88697470d","","","","","No"
"Compass Point Counseling","Affiliate","","","","","7a2104d9-7d87-f8b7-98b2-50a31523a9d3","","","","","Yes"
"Heart Med Pharmacy","Affiliate","DORAL","FL","33172","","300d4c5e-ff7a-88a3-77da-531dbfa94ae8","","","Pro Monthly","","No"
